id,Քաղաք/Գյուղ
7522,Երևան
7496,Երևան
7464,Երևան
7468,Երևան
7473,Երևան
7451,Երևան
7462,Երևան
BH016092,Երևան
BH016093,Երևան
BH016094,Երևան
BH016095,Արմավիր
BH016096,Երևան
BH016075,Երևան
BH016076,Երևան
BH016077,Երևան
BH016078,Երևան
BH016079,Երևան
BH016080,Երևան
BH016084,Չարենցավան
BH016085,Երևան
BH016086,Երևան
BH016062,Երևան
BH016063,Ջրվեժ
BH016064,Երևան
BH016065,Երևան
BH016066,Երևան
BH016067,Երևան
BH016068,Երևան
BH016069,Երևան
BH016070,Երևան
BH016071,Երևան
BH016072,Երևան
BH016073,Երևան
BH016074,Երևան
BH016049,Երևան
BH016050,Երևան
BH016056,Երևան
BH016057,Երևան
BH016058,Երևան
BH016059,Երևան
BH016060,Երևան
BH016061,Երևան
BH016037,Երևան
BH016038,Երևան
BH016039,Երևան
BH016040,Երևան
BH016041,Երևան
BH016042,Երևան
BH016043,Երևան
BH016044,Երևան
BH016045,Երևան
BH016046,Երևան
BH016047,Երևան
BH016048,Երևան
BH016025,Երևան
BH016026,Երևան
BH016027,Երևան
BH016028,Երևան
BH016029,Երևան
BH016030,Երևան
BH016031,Երևան
BH016032,Երևան
BH016033,Երևան
BH016034,Երևան
BH016035,Երևան
BH016036,Երևան
4675,Երևան
4676,Երևան
4677,Երևան
4678,Երևան
4679,Երևան
4681,Երևան
4683,Երևան
4661,Երևան
4663,Երևան
4664,Երևան
4666,Երևան
4667,Երևան
4669,Երևան
4670,Երևան
4671,Երևան
4648,Երևան
4650,Երևան
4651,Երևան
4652,Երևան
4654,Երևան
4655,Երևան
4656,Երևան
4634,Երևան
4635,Երևան
4636,Երևան
4637,Երևան
4638,Երևան
4625,Երևան
4632,Երևան
4633,Երևան
4610,Երևան
4611,Երևան
4612,Երևան
4613,Երևան
4614,Երևան
4621,Երևան
7988,Երևան
7990,Երևան
7997,Երևան
7999,Երևան
7985,Երևան
7986,Երևան
7987,Երևան
7959,Երևան
7942,Երևան
7929,Երևան
BH041276,Երևան
BH041277,Երևան
BH041280,Երևան
BH041264,Երևան
BH041267,Երևան
BH041253,Երևան
BH041231,Երևան
BH041232,Երևան
BH041239,Երևան
BH041218,Երևան
BH041229,Երևան
BH041209,Երևան
BH016013,Երևան
BH016014,Երևան
BH016015,Երևան
BH016016,Երևան
BH016017,Երևան
BH016018,Երևան
BH016019,Երևան
BH016020,Երևան
BH016021,Երևան
BH016022,Երևան
BH016023,Երևան
BH016024,Երևան
BH016001,Երևան
BH016002,Երևան
BH016003,Երևան
BH016004,Երևան
BH016005,Երևան
BH016006,Երևան
BH016007,Երևան
BH016008,Երևան
BH016009,Երևան
BH016010,Աբովյան
BH016011,Երևան
BH016012,Երևան
BH015988,Հրազդան
BH015989,Սևան
BH015990,Սևան
BH015991,Սևան
BH015992,Սևան
BH015993,Սևան
BH015994,Սպիտակ
BH015995,Սպիտակ
BH015996,Սպիտակ
BH015997,Սպիտակ
BH015998,Երևան
BH015999,Ալավերդի
BH016000,Երևան
BH015975,Երևան
BH015976,Երևան
BH015977,Երևան
BH015978,Երևան
BH015979,Երևան
BH015980,Երևան
BH015981,Արտաշատ
BH015982,Երևան
BH015983,Սևան
BH015984,Սևան
BH015985,Սևան
BH015986,Սևան
BH015987,Սևան
BH015963,Երևան
BH015964,Երևան
BH015965,Սևան
BH015966,Երևան
BH015967,Երևան
BH015968,Երևան
BH015969,Երևան
BH015970,Երևան
BH015971,Երևան
BH015972,Երևան
BH015973,Երևան
BH015974,Երևան
BH015954,Մարտունի
BH015955,Մարտունի
BH015956,Մարտունի
BH015957,Մարտունի
BH015958,Երևան
BH015959,Երևան
BH015771,Երևան
BH015755,Երևան
BH015757,Երևան
BH015764,Երևան
BH015742,Երևան
BH015731,Երևան
BH015738,Երևան
BH015719,Երևան
BH015701,Երևան
BH015702,Երևան
BH015704,Երևան
BH015705,Երևան
7428,Երևան
7432,Երևան
7435,Երևան
7436,Երևան
7415,Երևան
7421,Երևան
7404,Երևան
7407,Երևան
7409,Երևան
4603,Երևան
4608,Էջմիածին
4584,Երևան
4585,Երևան
4589,Երևան
4573,Երևան
4575,Երևան
4579,Երևան
4559,Երևան
4560,Երևան
4547,Աբովյան
4548,Երևան
4550,Երևան
4552,Երևան
4553,Երևան
4554,Երևան
4555,Երևան
4557,Երևան
4558,Երևան
4535,Երևան
4537,Երևան
4538,Երևան
4539,Երևան
4540,Երևան
4541,Երևան
4543,Աբովյան
4545,Երևան
4522,Երևան
4523,Երևան
4525,Առինջ
4526,Երևան
4529,Երևան
4530,Երևան
4532,Երևան
4533,Երևան
BH041216,Երևան
BH041198,Երևան
BH041183,Երևան
BH041167,Երևան
BH041172,Երևան
BH041177,Երևան
BH041163,Երևան
BH041164,Երևան
BH041165,Երևան
BH041142,Երևան
BH041144,Երևան
BH041145,Երևան
BH041146,Երևան
BH041147,Երևան
BH041151,Երևան
BH041134,Երևան
7931,Երևան
528,Երևան
BH015960,Երևան
BH015961,Երևան
BH015962,Երևան
BH013817,Երևան
BH013802,Երևան
BH013805,Գյումրի
BH013800,Գյումրի
BH013775,Գյումրի
BH013763,Գյումրի
BH013769,Գյումրի
BH013774,Գյումրի
BH013752,Գյումրի
BH013754,Գյումրի
BH013756,Գյումրի
BH013757,Գյումրի
BH015712,Երևան
BH015696,Երևան
BH015698,Երևան
BH015679,Երևան
BH015673,Երևան
BH015675,Երևան
BH015632,Երևան
5752,Երևան
5728,Երևան
5699,Երևան
5693,Երևան
4510,Երևան
4511,Երևան
4512,Երևան
4513,Երևան
4516,Երևան
4517,Երևան
4518,Երևան
4521,Մարմարաշեն
4498,Երևան
4499,Երևան
4501,Երևան
4502,Երևան
4503,Երևան
4504,Երևան
4505,Երևան
4506,Երևան
4507,Երևան
4509,Երևան
4485,Երևան
4486,Երևան
4489,Երևան
4490,Երևան
4493,Երևան
4495,Երևան
4497,Երևան
4473,Երևան
4477,Երևան
4479,Երևան
4481,Երևան
4482,Երևան
4483,Երևան
4484,Երևան
4462,Երևան
4463,Երևան
4464,Երևան
4465,Երևան
4466,Երևան
4468,Երևան
4469,Երևան
4470,Երևան
4471,Երևան
4448,Երևան
4450,Երևան
4451,Երևան
4455,Երևան
4456,Երևան
4457,Երևան
479,Երևան
486,Երևան
456,Երևան
BH011801,Երևան
BH011802,Երևան
BH011803,Երևան
BH011804,Երևան
BH011806,Երևան
BH011807,Երևան
BH011808,Երևան
4409,Երևան
4365,Երևան
4346,Երևան
BH041122,Երևան
BH041106,Երևան
BH041108,Երևան
BH041113,Երևան
BH041114,Երևան
BH041099,Երևան
BH041079,Երևան
BH041080,Երևան
BH041084,Երևան
BH041085,Երևան
BH041090,Երևան
BH041067,Երևան
BH041073,Երևան
BH041057,Երևան
BH041061,Երևան
BH041062,Երևան
BH013761,Գյումրի
BH013717,Գյումրի
BH013721,Գյումրի
BH013697,Երևան
BH013707,Գյումրի
BH013684,Վանաձոր
BH013696,Երևան
BH013671,Աշտարակ
BH013674,Երևան
BH015592,Երևան
BH015593,Երևան
BH015573,Երևան
BH015574,Երևան
BH015552,Երևան
4458,Երևան
4459,Երևան
4438,Երևան
4441,Երևան
4444,Երևան
4445,Երևան
4447,Երևան
4423,Երևան
4424,Երևան
4425,Երևան
4426,Երևան
4427,Երևան
4428,Երևան
4429,Երևան
4432,Երևան
4433,Երևան
4434,Երևան
4411,Երևան
4412,Երևան
4413,Երևան
4414,Երևան
4415,Երևան
4416,Երևան
4418,Երևան
4419,Սպիտակ
4420,Երևան
4421,Երևան
4422,Երևան
4399,Երևան
4400,Երևան
4401,Երևան
4402,Երևան
4403,Երևան
4408,Երևան
4409,Վեդի
4388,Երևան
4389,Երևան
4390,Երևան
4391,Երևան
4392,Երևան
4393,Երևան
4394,Երևան
4397,Առինջ
4373,Երևան
4374,Երևան
4376,Երևան
4377,Երևան
4378,Երևան
4380,Աբովյան
4381,Երևան
BH011724,Երևան
BH022465,Գյումրի
BH022418,Գյումրի
4314,Երևան
4323,Երևան
5000,Երևան
4988,Աբովյան
4991,Երևան
4992,Մեծամոր
4993,Երևան
4994,Երևան
4995,Երևան
4998,Երևան
4999,Երևան
4975,Երևան
4976,Երևան
4979,Երևան
4980,Երևան
4982,Երևան
4983,Երևան
4984,Երևան
4985,Երևան
4986,Երևան
4987,Երևան
4963,Երևան
4965,Երևան
4966,Երևան
4967,Երևան
4968,Երևան
4970,Երևան
4971,Երևան
4972,Աբովյան
4973,Երևան
4974,Երևան
4952,Երևան
4953,Երևան
4954,Երևան
4955,Երևան
4957,Երևան
4958,Երևան
5679,Մարտունի
5661,Երևան
5664,Երևան
5650,Երևան
5652,Երևան
5656,Արտաշատ
5629,Երևան
5598,Երևան
BH041045,Երևան
BH041049,Երևան
BH041054,Կապան
BH041038,Երևան
BH041041,Երևան
BH041042,Երևան
BH041018,Աբովյան
BH041010,Երևան
BH040994,Գյումրի
BH015523,Երևան
BH015532,Երևան
BH015510,Երևան
BH015512,Երևան
BH015513,Երևան
BH015514,Երևան
BH015517,Երևան
BH015518,Երևան
BH015519,Երևան
BH015520,Երևան
BH015501,Երևան
BH015502,Երևան
BH015503,Երևան
BH015504,Երևան
BH015505,Երևան
BH015506,Երևան
BH015507,Երևան
BH015508,Երևան
BH015509,Երևան
BH015485,Երևան
4383,Երևան
4361,Երևան
4362,Երևան
4363,Երևան
4364,Երևան
4365,Երևան
4366,Երևան
4367,Երևան
4368,Երևան
4369,Երևան
4370,Երևան
4371,Երևան
4348,Երևան
4349,Երևան
4350,Երևան
4351,Երևան
4352,Երևան
4353,Երևան
4354,Երևան
4355,Երևան
4356,Նոր Հաճըն
4357,Երևան
4358,Երևան
4359,Երևան
4360,Երևան
4336,Երևան
4338,Երևան
4339,Երևան
4340,Երևան
4341,Երևան
4343,Երևան
4345,Երևան
4346,Երևան
4347,Երևան
4325,Երևան
4326,Երևան
4327,Երևան
4328,Երևան
4329,Երևան
4332,Երևան
4333,Առինջ
4334,Երևան
4335,Երևան
4312,Երևան
4313,Երևան
4314,Երևան
4315,Երևան
4316,Երևան
4317,Երևան
4318,Երևան
4319,Երևան
4320,Երևան
4321,Երևան
4322,Երևան
4300,Երևան
4301,Երևան
4302,Երևան
4303,Երևան
4304,Երևան
BH011684,Երևան
BH011688,Ջերմուկ
BH011670,Երևան
BH011654,Երևան
BH022408,Գյումրի
BH022398,Երևան
4959,Երևան
4961,Երևան
4962,Երևան
4938,Երևան
4939,Երևան
4941,Երևան
4943,Երևան
4946,Երևան
4947,Երևան
4949,Երևան
4926,Երևան
4927,Երևան
4928,Երևան
4929,Երևան
4930,Երևան
4931,Սպիտակ
4932,Երևան
4933,Երևան
4934,Երևան
4935,Երևան
4937,Երևան
4915,Երևան
4916,Երևան
4921,Երևան
4922,Երևան
4923,Ջրվեժ
4925,Երևան
4902,Երևան
4903,Երևան
4904,Երևան
4905,Երևան
4906,Երևան
4907,Երևան
4908,Վանաձոր
4912,Երևան
4887,Երևան
4890,Արմավիր
4891,Երևան
4892,Երևան
4893,Երևան
4894,Երևան
4899,Երևան
5602,Հրազդան
5583,Երևան
5584,Երևան
5573,Երևան
5574,Երևան
5559,Երևան
5560,Երևան
5565,Երևան
5567,Երևան
5569,Երևան
5549,Երևան
5551,Երևան
5555,Երևան
5556,Երևան
BH020315,Երևան
BH020316,Երևան
BH015462,Երևան
BH015471,Երևան
BH015436,Երևան
BH015423,Արթիկ
4305,Երևան
4306,Երևան
4307,Երևան
4309,Երևան
4310,Իջևան
4287,Երևան
4288,Երևան
4291,Երևան
4292,Երևան
4293,Երևան
4294,Երևան
4296,Երևան
4297,Երևան
4298,Երևան
4299,Երևան
4274,Երևան
4275,Երևան
4276,Երևան
4277,Երևան
4278,Երևան
4279,Երևան
4280,Երևան
4281,Երևան
4282,Երևան
4283,Երևան
4284,Երևան
4285,Երևան
4286,Երևան
4262,Երևան
4263,Երևան
4264,Վանաձոր
4265,Երևան
4266,Ջրվեժ
4267,Երևան
4268,Երևան
4269,Երևան
4270,Երևան
4271,Երևան
4272,Երևան
4249,Երևան
4252,Երևան
4253,Երևան
4254,Երևան
4256,Երևան
4257,Երևան
4260,Երևան
4261,Երևան
4237,Երևան
4238,Երևան
4239,Երևան
4240,Երևան
4225,Երևան
4228,Երևան
4230,Երևան
4231,Երևան
BH011643,Երևան
BH011620,Երևան
BH011609,Երևան
BH011614,Երևան
BH011598,Երևան
BH011603,Երևան
BH011604,Երևան
BH022330,Երևան
BH022318,Երևան
BH022321,Երևան
BH022303,Երևան
BH022310,Արտաշատ
BH022289,Երևան
BH022274,Երևան
BH022282,Երևան
BH022259,Երևան
BH022271,Երևան
BH039415,Երևան
BH039387,Երևան
BH039388,Երևան
BH039357,Երևան
BH039362,Երևան
BH039345,Երևան
BH039330,Երևան
BH039335,Երևան
BH020322,Երևան
BH056090,Մարտակերտ
BH056092,Երևան
BH056099,Երևան
BH056076,Երևան
BH056070,Երևան
BH056040,Երևան
BH014125,Գյումրի
BH015381,Երևան
BH015361,Երևան
BH015363,Երևան
4232,Երևան
4233,Երևան
4234,Երևան
4235,Երևան
4213,Երևան
4214,Երևան
4215,Աբովյան
4216,Երևան
4217,Երևան
4218,Երևան
4220,Երևան
4221,Երևան
4222,Երևան
4223,Երևան
4200,Երևան
4202,Երևան
4203,Երևան
4204,Երևան
4205,Երևան
4206,Երևան
4207,Երևան
4208,Երևան
4209,Երևան
4210,Երևան
4211,Երևան
4188,Երևան
4189,Երևան
4190,Երևան
4191,Երևան
4192,Երևան
4193,Երևան
4194,Աբովյան
4195,Երևան
4196,Երևան
4197,Երևան
4198,Երևան
4199,Երևան
4176,Երևան
4177,Երևան
4178,Երևան
4179,Երևան
4180,Երևան
4181,Երևան
4182,Երևան
4183,Երևան
4184,Երևան
4185,Երևան
4186,Երևան
4187,Երևան
4163,Երևան
4166,Երևան
4167,Երևան
4168,Երևան
4169,Երևան
4170,Երևան
4171,Երևան
4172,Աբովյան
4173,Երևան
4174,Մեղրի
4175,Երևան
4150,Պտղնի
4151,Երևան
4152,Երևան
4153,Երևան
BH011559,Երևան
BH011533,Երևան
BH011535,Երևան
BH000750,Երևան
BH011507,Երևան
BH022233,Երևան
BH022207,Սևան
BH022208,Երևան
BH022195,Երևան
BH022198,Երևան
BH022183,Գյումրի
BH022184,Գյումրի
BH022185,Գյումրի
BH022186,Երևան
BH022190,Երևան
BH022191,Աբովյան
BH022192,Երևան
BH022170,Գյումրի
BH022171,Գյումրի
BH039293,Երևան
BH039281,Երևան
BH039282,Երևան
BH039268,Երևան
BH039271,Երևան
BH039273,Երևան
BH039275,Երևան
BH039262,Երևան
BH039100,Աբովյան
BH056011,Երևան
BH039088,Երևան
BH039098,Երևան
BH039076,Երևան
BH039078,Երևան
BH039081,Երևան
BH039083,Երևան
BH039084,Երևան
BH039085,Երևան
BH039066,Երևան
BH039071,Երևան
